SNYDER_NG,IRAAN_NG,MONAHANS_NG,MONAHANS_NG_2,ODESSA_NG,ODESSA_NG_3,ODESSA_NG_4,SILVER_NG,PALOPINTO_NG,SAVOY_NG,PARIS_NG,GREENVILLE_NG,MOUNTPLEASANT_C,WICHITAFALLS_C,WICHITAFALLS_NG,DENTON_NG,SHERMAN_NG,PARIS_NG_5,SILVER_NG_6,CHRISTINE_C,FANNIN_C,SANTAROSA_C,BISHOP_NG,CORPUSCHRISTI_NG,GREGORY_NG,CORPUSCHRISTI_NG_7,GREGORY_NG_8,MISSION_NG,MISSION_NG_9,CORPUSCHRISTI_NG_10,CORPUSCHRISTI_NG_11,SANTAROSA_C_12,LAREDO_NG,LAREDO_NG_13,PEARSALL_NG,BROWNSVILLE_NG,ALEDO_NG,DALLAS_NG,DALLAS_NG_14,GRAHAM_NG,ARLINGTON_NG,IRVING_C,POOLVILLE_NG,GRANBURY_NG,TEMPLE_NG,MCKINNEY_NG,MIDLOTHIAN_NG,MCKINNEY_NG_15,GRANBURY_NG_16,DALLAS_NG_17,RIESEL_C,BRIDGEPORT_NG,ENNIS_NG,PALOPINTO_NG_18,LEWSIVILLE_NG,BASTROP_NG,AUSTIN_NG,SANANTONIO_NG,MARION_NG,LAGRANGE_C,WINCHESTER_NG,ROCKDALE_C,SANANTONIO_NG_19,SEGUIN_NG,ELMENDORF_NG,NURSERY_NG,VICTORIA_NG,POINTCOMFORT_NG,CEDARCREEK_NG,NEWBRAUNFELS_NG,PASADENA_NG,DEERPARK_NG,HOUSTON_NG,MONTBELVIEU_NG,PASADENA_C,CHANNELVIEW_NG,HOUSTON_NG_20,NURSERY_NG_21,VICTORIA_NG_22,BAYTOWN_NG,FREEPORT_NG,ALVIN_NG,HOUSTON_NG_24,LAPORTE_NG,PASADENA_NG_25,HOUSTON_NG_26,HOUSTON_NG_27,WILLIS_NG,SHIRO_NG,HOUSTON_NG_28,BAYTOWN_NG_29,WHARTON_NG,NEWGULF_NG,THOMPSONS_NG,CHANNELVIEW_NG_30,LAPORTE_NG_31,FREEPORT_NG_32,SHIRO_NG_33,FAIRFIELD_NG,TRINIDAD_C,FAIRFIELD_C,JEWETT_C,MTENTERPRISE_NG,FRANKLIN_C,FRANKLIN_C_34,BREMOND_C,JACKSONVILLE_C,BRYAN_NG
2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,1.860588235,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,1.860588235,1.860588235,2.286641966,1.860588235,1.860588235,1.860588235,1.860588235,2.286641966
2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,1.860588235,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,1.860588235,1.860588235,2.309694395,1.860588235,1.860588235,1.860588235,1.860588235,2.309694395
2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,1.860588235,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,1.860588235,1.860588235,2.263589537,1.860588235,1.860588235,1.860588235,1.860588235,2.263589537
2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,1.860588235,2.355799254,1.860588235,1.860588235,1.860588235,1.860588235,2.355799254
2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,1.860588235,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,1.860588235,1.860588235,2.466450914,1.860588235,1.860588235,1.860588235,1.860588235,2.466450914
2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,1.860588235,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,1.860588235,1.860588235,2.646259862,1.860588235,1.860588235,1.860588235,1.860588235,2.646259862
2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,1.860588235,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,1.860588235,1.860588235,2.632428404,1.860588235,1.860588235,1.860588235,1.860588235,2.632428404
2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,1.860588235,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,2.5356082019999997,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,2.5356082019999997,1.860588235,1.860588235,1.860588235,2.5356082019999997,1.860588235,1.860588235,1.860588235,1.860588235,2.5356082019999997
2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,1.860588235,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,1.860588235,1.860588235,2.641649376,1.860588235,1.860588235,1.860588235,1.860588235,2.641649376
2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,1.860588235,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,1.860588235,1.860588235,2.429567027,1.860588235,1.860588235,1.860588235,1.860588235,2.429567027
2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,1.860588235,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,1.860588235,1.860588235,2.853731725,1.860588235,1.860588235,1.860588235,1.860588235,2.853731725
3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,1.860588235,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,1.860588235,1.860588235,3.019709215,1.860588235,1.860588235,1.860588235,1.860588235,3.019709215
3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,1.860588235,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,1.860588235,1.860588235,3.158023791,1.860588235,1.860588235,1.860588235,1.860588235,3.158023791
3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,1.860588235,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,3.1856867060000003,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,3.1856867060000003,1.860588235,1.860588235,1.860588235,3.1856867060000003,1.860588235,1.860588235,1.860588235,1.860588235,3.1856867060000003
2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,1.805176471,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,1.805176471,1.805176471,2.831931281,1.805176471,1.805176471,1.805176471,1.805176471,2.831931281
2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,1.805176471,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,1.805176471,1.805176471,2.937972455,1.805176471,1.805176471,1.805176471,1.805176471,2.937972455
2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,1.805176471,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,2.725890106,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,2.725890106,1.805176471,1.805176471,1.805176471,2.725890106,1.805176471,1.805176471,1.805176471,1.805176471,2.725890106
3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,1.805176471,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,3.150054804,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,3.150054804,1.805176471,1.805176471,1.805176471,3.150054804,1.805176471,1.805176471,1.805176471,1.805176471,3.150054804
