Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
11,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1324.748765252,2002.9779341078997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
12,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1324.748765252,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
13,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1324.748765252,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
14,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1324.748765252,2039.7575833496999,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
15,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1399.8438875036002,2039.7575833496999,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
16,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1399.8438875036002,2039.7575833496999,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
17,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
18,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
19,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
20,549.5205883061999,0.0,952.0500000000001,1820.8446169985,225.0,1091.1194973932002,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
21,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
22,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2059.2291617615997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
23,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2059.2291617615997,0.0,344.4,107.74007567000001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
24,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1280.0090681972001,2059.2291617615997,0.0,344.4,107.74007567000001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
25,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1280.0090681972001,2059.2291617615997,0.0,344.4,107.74007567000001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1604.8479850620001,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
26,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2059.2291617615997,0.0,344.4,107.74007567000001,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
27,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
28,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
29,549.5205883061999,0.0,952.0500000000001,1812.3997422595,225.0,1091.1194973932002,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
30,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1091.1194973932002,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
31,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1091.1194973932002,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
32,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1016.0243751416001,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
33,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1016.0243751416001,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
34,549.5205883061999,0.0,903.5996182334001,1869.5000315645,225.0,1016.0243751416001,2274.4982845578,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
35,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1016.0243751416001,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1345.1753077434,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
36,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1016.0243751416001,2074.3737231597,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1517.3753077434,532.92409778,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
37,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,877.5053565520001,2074.3737231597,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,201.6,1861.7753077434002,821.92409778,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
38,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1106.9626738588001,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,302.40000000000003,1873.0913077926002,821.92409778,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
39,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1106.9626738588001,1972.6888113116997,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,268.8,2041.0059850866,532.92409778,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
40,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1232.8890543948,2333.9947763592,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,302.40000000000003,2041.0059850866,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
41,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.999999975,0.0,0.0,302.40000000000003,2385.4059850865997,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
42,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,365.6246511708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.99999997500004,0.0,0.0,302.40000000000003,2213.2059850866,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
43,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,365.6246511708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,302.40000000000003,2041.0059850866,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
44,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1949.2479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
45,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
46,549.5205883061999,0.0,903.5996182334001,1860.4982270805,225.0,1082.6988105758,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
47,549.5205883061999,0.0,903.5996182334001,2313.9982270805,225.0,1153.621980907,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1868.8059850866002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
48,549.5205883061999,0.0,903.5996182334001,2313.9982270805,225.0,1203.6853957414,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
49,549.5205883061999,0.0,903.5996182334001,2313.9982270805,225.0,1203.6853957414,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
50,549.5205883061999,0.0,903.5996182334001,2313.9982270805,225.0,1077.7590152054001,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
51,549.5205883061999,0.0,903.5996182334001,2313.9982270805,225.0,1216.585171175,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
52,549.5205883061999,0.0,903.5996182334001,2331.808615571,225.0,1027.695600371,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
53,549.5205883061999,0.0,903.5996182334001,2331.808615571,225.0,1027.695600371,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
54,549.5205883061999,0.0,903.5996182334001,1878.308615571,225.0,977.6321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,201.6,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
55,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,1661.8321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
56,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,1661.8321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
57,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,2346.0321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
58,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,2346.0321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
59,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,2346.0321855366,2632.5589873074,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
60,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,3217.9699904814006,2271.2530222599,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
61,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,3109.8319909580005,2271.2530222599,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,235.2,1604.8479850620001,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
62,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,3055.2638929538007,2271.2530222599,0.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,380.72883148899996,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
63,549.5205883061999,0.0,1080.3515168671502,1878.308615571,225.0,3055.2638929538007,2271.2530222599,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
64,549.5205883061999,0.0,1080.3515168671502,2012.5974505885001,225.0,2421.1273077882,2271.2530222599,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
65,549.5205883061999,0.0,1080.3515168671502,2012.5974505885001,225.0,3368.544156709601,3196.1530222599,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
66,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3431.507346977601,3196.1530222599,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
67,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3231.253688324201,3196.1530222599,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,2039.5366336548002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
68,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3156.158566072601,3277.2846009801,0.0,172.2,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
69,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3156.158566072601,3277.2846009801,0.0,344.4,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
70,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3214.565883379401,3277.2846009801,0.0,344.4,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,474.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
71,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3214.565883379401,3277.2846009801,0.0,344.4,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
72,549.5205883061999,0.0,1080.3515168671502,1994.7870620980002,225.0,3088.639502843401,3277.2846009801,0.0,368.928488292,36.73728811599999,0.0,0.0,0.0,0.0,0.0,0.0,399.99999997500004,0.0,0.0,268.8,1777.0479850620002,669.728831489,25.211965815400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0
